Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method
4117,Flannel Shirt,,02/25/2023,1.4,Cash
4094,Sandals,179,11/21/2022,4.9,Cash
4031,Blouse,162,01/26/2023,4,Cash
3974,Tank Top,153,03/04/2023,2.6,Cash
4012,Leggings,,02/19/2023,1.5,Credit Card
4083,Slippers,158,09/08/2023,3.3,Credit Card
4062,Slippers,19,06/04/2023,1.9,Credit Card
4098,Raincoat,,04/17/2023,3.1,Credit Card
3988,Slippers,104,09/24/2023,3.5,Cash
4051,Flip-Flops,27,10/31/2022,1.5,Cash
3976,Vest,150,09/28/2023,2.9,Credit Card
3983,Jacket,,07/31/2023,4,Cash
4086,Dress,41,02/09/2023,3.3,Credit Card
4040,Jeans,80,07/16/2023,3.5,Credit Card
4061,Camisole,115,01/14/2023,,Credit Card
4072,Coat,188,09/22/2023,1.9,Cash
3999,Gloves,24,06/08/2023,3.3,Credit Card
4021,Skirt,,05/20/2023,3.9,Cash
4010,Wallet,171,02/26/2023,4,Credit Card
4086,Skirt,32,10/15/2022,4.3,Cash
3968,Kimono,186,12/06/2022,4.5,Credit Card
4075,Umbrella,190,07/31/2023,1.4,Cash
3963,Onesie,165,12/05/2022,3.9,Credit Card
3975,Leggings,76,07/03/2023,2.4,Credit Card
4120,Tunic,169,04/27/2023,1.2,Cash
4075,Gloves,43,02/26/2023,3.2,Credit Card
4054,Jumpsuit,137,09/07/2023,,Cash
4044,Camisole,171,08/24/2023,4.3,Credit Card
4059,Boots,56,02/02/2023,,Cash
4006,Skirt,69,01/13/2023,4.6,Credit Card
4058,Hat,59,10/16/2022,2.2,Credit Card
3966,Camisole,,12/18/2022,1.5,Cash
3959,Pajamas,,05/07/2023,,Credit Card
4021,Tunic,40,08/22/2023,1.1,Credit Card
3986,Tie,63,03/29/2023,2.2,Credit Card
3991,Jacket,116,10/17/2022,,Cash
4040,Sweater,95,07/23/2023,2.6,Cash
4075,Flip-Flops,173,08/28/2023,,Cash
4081,Sandals,173,07/28/2023,2.9,Cash
4075,Shorts,82,04/16/2023,4,Credit Card
3974,Dress,27,09/29/2023,1.5,Credit Card
3978,Poncho,139,01/05/2023,3.2,Cash
4097,Jacket,11,11/30/2022,3.5,Cash
4019,Bowtie,,07/14/2023,4.8,Credit Card
4069,Tunic,111,01/06/2023,4.5,Credit Card
3992,Swimsuit,167,05/02/2023,3.2,Cash
4077,Loafers,54,04/13/2023,,Cash
4028,Handbag,,05/21/2023,,Credit Card
3998,Jeans,182,05/25/2023,3.1,Credit Card
4000,Hat,131,12/04/2022,4.1,Credit Card
3961,Leggings,175,08/05/2023,3.5,Cash
4112,Skirt,,04/13/2023,3.5,Credit Card
3982,Tank Top,,05/02/2023,3.2,Cash
4002,Bowtie,147,05/01/2023,3.2,Cash
4032,Pajamas,128,05/12/2023,2,Cash
3988,Blouse,115,11/10/2022,2.6,Credit Card
4093,Handbag,24,10/02/2022,2.8,Credit Card
4057,Sunglasses,86,12/12/2022,2.5,Credit Card
4000,Sun Hat,183,03/11/2023,4.6,Cash
3976,Socks,147,04/21/2023,,Cash
3959,Socks,,02/02/2023,2,Credit Card
4026,Sandals,94,02/21/2023,3.6,Credit Card
3996,Kimono,100,12/30/2022,3.5,Credit Card
4069,Bowtie,,10/18/2022,3.7,Cash
4048,Umbrella,,12/09/2022,,Credit Card
4002,Cardigan,96,12/06/2022,2.9,Credit Card
4012,Gloves,170,12/09/2022,3.8,Credit Card
3965,Socks,52,09/15/2023,3.8,Cash
4093,Poncho,109,09/24/2023,1.3,Credit Card
4012,Coat,,01/22/2023,,Cash
4070,Belt,,02/16/2023,1.2,Cash
3969,Flannel Shirt,88,08/12/2023,3.2,Cash
4119,Socks,90,07/30/2023,4.2,Cash
4090,Hoodie,79,07/07/2023,2.3,Cash
4121,Slippers,137,10/22/2022,3.8,Cash
3983,Jeans,105,11/08/2022,3.1,Cash
4056,Handbag,87,01/16/2023,2.5,Credit Card
4035,Wallet,87,05/14/2023,,Cash
4070,Skirt,,05/06/2023,1.2,Cash
3970,Scarf,19,07/12/2023,3.6,Cash
4110,Dress,33,01/23/2023,1.5,Credit Card
3958,Blouse,16,05/05/2023,3.3,Cash
3969,T-shirt,138,06/08/2023,2.2,Credit Card
4053,Swimsuit,,04/03/2023,2.5,Credit Card
4008,Jumpsuit,133,08/14/2023,4.1,Cash
4020,Tie,144,10/10/2022,3.2,Credit Card
4052,Sunglasses,93,11/19/2022,3,Credit Card
4018,Polo Shirt,,06/01/2023,,Cash
4008,Jacket,142,05/21/2023,2,Credit Card
3980,Trousers,43,08/12/2023,,Credit Card
3961,Hat,19,11/07/2022,2.2,Cash
4064,Umbrella,192,03/18/2023,2.5,Cash
3964,Camisole,39,12/17/2022,2.4,Credit Card
3960,Camisole,,08/23/2023,3.3,Cash
4043,Backpack,185,03/06/2023,2.2,Credit Card
4006,Flannel Shirt,32,02/20/2023,1.9,Credit Card
3973,Kimono,21,04/26/2023,4.2,Cash
4013,Socks,,12/02/2022,,Credit Card
3981,Scarf,200,02/19/2023,4.4,Credit Card
3999,Sunglasses,157,03/01/2023,4.2,Credit Card
3999,Onesie,173,10/15/2022,4.1,Cash
3968,Trench Coat,92,08/13/2023,1.7,Credit Card
4063,Raincoat,83,12/25/2022,3.8,Cash
4088,Raincoat,91,01/18/2023,,Credit Card
3984,Flip-Flops,181,02/04/2023,2.3,Cash
4040,Sun Hat,,03/30/2023,1.9,Credit Card
4039,Blouse,,11/03/2022,,Credit Card
4100,Jacket,13,05/24/2023,3.7,Credit Card
4117,Bowtie,153,03/06/2023,1.7,Credit Card
4005,Belt,62,04/22/2023,2.2,Cash
4116,Handbag,150,04/04/2023,4.2,Cash
4010,Pajamas,46,05/12/2023,4.5,Credit Card
4095,Jacket,82,03/08/2023,2.9,Credit Card
4058,Sunglasses,53,12/12/2022,4.1,Credit Card
4066,Hoodie,,04/12/2023,2.6,Credit Card
3987,Blouse,96,10/28/2022,1.7,Cash
4016,Flannel Shirt,22,11/27/2022,1.4,Credit Card
4011,Blazer,,07/10/2023,4.9,Cash
3984,Skirt,182,04/16/2023,4.8,Credit Card
4048,Shorts,,02/05/2023,3.1,Credit Card
4039,Kimono,32,06/09/2023,1.2,Cash
4001,Gloves,55,12/06/2022,4.9,Credit Card
3960,Sweater,161,04/14/2023,,Credit Card
4059,Loafers,186,01/21/2023,3.1,Credit Card
4037,Polo Shirt,167,11/05/2022,3.8,Credit Card
3960,Trousers,95,07/19/2023,1.5,Cash
4056,Jeans,192,07/28/2023,1.7,Credit Card
4011,Gloves,146,04/02/2023,4.8,Cash
4074,Cardigan,,08/27/2023,4.1,Cash
4013,Sandals,129,04/15/2023,,Cash
3973,Pajamas,33,08/11/2023,2.8,Cash
4028,Romper,188,08/22/2023,2.6,Cash
4116,Raincoat,126,03/22/2023,1.7,Cash
4051,Jacket,174,04/02/2023,1.3,Credit Card
3968,Coat,129,07/27/2023,4.7,Credit Card
3974,Cardigan,67,12/21/2022,,Cash
4012,Jacket,,08/25/2023,1.9,Credit Card
4062,Polo Shirt,76,01/03/2023,2.9,Cash
4034,Sunglasses,110,06/07/2023,2.4,Credit Card
4110,Boots,,09/17/2023,2.5,Credit Card
4084,Flannel Shirt,94,05/14/2023,1.2,Credit Card
3983,Flip-Flops,93,04/12/2023,4.9,Cash
4094,Trench Coat,17,02/13/2023,2.5,Credit Card
4102,Blazer,,11/18/2022,3.1,Credit Card
4000,Vest,,03/03/2023,1.5,Cash
4021,Flip-Flops,53,08/09/2023,4,Cash
3981,Sweater,99,10/25/2022,4.5,Cash
4110,Polo Shirt,42,10/15/2022,4,Cash
4040,Tank Top,113,01/20/2023,1.2,Credit Card
4118,Shorts,37,07/09/2023,2.7,Cash
4056,Slippers,176,03/16/2023,2.5,Cash
3991,Onesie,,10/03/2022,2.4,Credit Card
4042,Sandals,128,01/01/2023,1.8,Cash
4001,Backpack,115,03/22/2023,1.4,Cash
